Date,Close,High,Low,Open,Volume,company_name
2025-07-30,196.9962921142578,198.03394820551867,195.12051219888494,195.8588546649248,21150500,GOOGLE
2025-07-31,192.42657470703125,196.38765390471343,191.64832886600274,196.15817506043504,27852000,GOOGLE
2025-08-01,189.5231170654297,191.1873677921112,188.275926225009,189.3535009380722,21236700,GOOGLE
2025-08-04,195.3101043701172,195.6393646105546,190.4909566728955,190.7453885006196,23386000,GOOGLE
2025-08-05,194.8810577392578,198.25345139263305,194.23750300779153,195.1055429540734,19010200,GOOGLE
2025-08-06,196.4774627685547,196.9364357161351,194.02997243608303,194.81121756180326,15383700,GOOGLE
2025-08-07,196.83663940429688,197.92418612692944,194.7812714038729,197.2656809558061,14660600,GOOGLE
2025-08-08,201.63583374023438,202.97281866623578,197.45524761050837,197.5350696511723,24379900,GOOGLE
2025-08-11,201.1768798828125,201.7056875908846,199.3509906320267,201.10203625141725,16690200,GOOGLE
2025-08-12,203.70118713378906,204.66900843391733,200.94738004290974,201.6408254507789,19854000,GOOGLE
2025-08-13,202.57371520996094,204.96831543167775,198.19358177412687,204.51932979316797,19573000,GOOGLE
2025-08-14,203.36196899414062,204.95836422946513,201.87031830824085,202.10479080906802,17777100,GOOGLE
2025-08-15,204.44949340820312,206.86405292627092,201.63084529622404,204.25991797412192,21111400,GOOGLE
2025-08-18,203.8308868408203,205.67673537541967,202.9528748413574,204.60914793219283,13000200,GOOGLE
2025-08-19,202.0349578857422,203.8309006388751,200.47845082212916,203.44677131463808,13476600,GOOGLE
2025-08-20,199.7401123046875,201.71565835672976,197.0162517394249,201.22675406060662,13971700,GOOGLE
2025-08-21,200.16912841796875,202.9029761139909,199.9496216206861,200.2689097710961,11768900,GOOGLE
2025-08-22,206.25543212890625,208.75978583726322,201.675751050388,203.5016402542967,25723700,GOOGLE
2025-08-25,208.68994140625,210.615596652814,205.48714880105956,206.5347920957198,22788800,GOOGLE
2025-08-26,207.482666015625,207.9915296242752,205.98603700100233,207.90172031277964,23051000,GOOGLE
2025-08-27,207.74208068847656,209.0990248670544,205.92616360375612,205.9960135952439,15249000,GOOGLE
2025-08-28,211.89271545410156,212.4215231157988,207.1334464988264,207.37289737989897,20915700,GOOGLE
2025-08-29,213.0501251220703,214.85605500795776,210.49588073819655,210.79520958229057,24682200,GOOGLE
2025-09-02,211.5135955810547,211.8917416534942,206.49490083126045,208.520337548597,28900100,GOOGLE
2025-09-03,230.58065795898438,231.27908181286634,224.61408577632568,225.971030074367,72250300,GOOGLE
2025-09-04,232.1371307373047,232.24688413567327,226.25038108084854,229.63775552529555,32196000,GOOGLE
2025-09-05,234.64149475097656,235.59934401774802,231.85777148652727,232.13714101756528,26127700,GOOGLE
2025-09-08,233.84259033203125,238.07683308861866,233.41316529056112,235.4703704393718,23128800,GOOGLE
2025-09-09,239.61474609375,240.26385887562813,233.06364109506634,233.87254064230376,22854800,GOOGLE
2025-09-10,239.23526000976562,241.7518482694581,237.78722861695667,238.9256826709429,19990100,GOOGLE
2025-09-11,240.45359802246094,242.24118003633055,236.25929457944994,239.814466214365,21308600,GOOGLE
2025-09-12,241.0528106689453,242.09439613538615,238.17670967591036,240.47359503906435,14536600,GOOGLE
2025-09-15,251.41871643066406,252.40737990294522,244.647908408399,244.80769517448368,29935200,GOOGLE
2025-09-16,251.07919311523438,252.8867371843696,249.37650244973867,251.9879632483914,24493500,GOOGLE
2025-09-17,249.51132202148438,251.60846622440926,246.24575040208808,251.11914019611262,20491300,GOOGLE
2025-09-18,251.9879608154297,253.79550486711295,249.77096887410954,251.51859669572013,21166400,GOOGLE
2025-09-19,254.89401245117188,256.3520400389092,251.7262999738622,253.05649509989235,41616800,GOOGLE
2025-09-22,252.53721618652344,255.96255937363452,250.4700148378594,254.4346345672764,20079000,GOOGLE
2025-09-23,251.9979248046875,254.4246386259506,250.74961930188456,253.31114463173284,17521100,GOOGLE
2025-09-24,247.49404907226562,252.6170998362053,246.88487536497823,251.80818505392173,16958500,GOOGLE
2025-09-25,246.2357635498047,246.9797487713338,241.3224195620241,244.5080977205706,17379800,GOOGLE
2025-09-26,246.8449249267578,249.78094201324313,246.30566363488114,247.44911578332088,16594600,GOOGLE
2025-09-29,244.02874755859375,251.30686237888438,242.8703163909686,247.93843370169824,23157200,GOOGLE
2025-09-30,243.21986389160156,243.34469445044164,239.2462536416497,242.7305226152306,22541200,GOOGLE
2025-10-01,245.2071533203125,246.81497150595618,238.87575111870152,240.8530628773219,23967700,GOOGLE
2025-10-02,246.095947265625,247.29931566997493,242.7754574796697,245.30702484602278,20657500,GOOGLE
2025-10-03,246.1159210205078,246.78301477995933,242.14132038642188,244.89757357559975,19941400,GOOGLE
2025-10-06,251.1690673828125,251.85813451129658,245.3569644398831,245.44683878583177,18309000,GOOGLE
2025-10-07,246.79501342773438,251.20902016873163,246.4754398821627,248.59256128820616,13811200,GOOGLE
2025-10-08,245.1272735595703,246.9248213802435,244.75776475092104,245.86626070065884,14136500,GOOGLE
2025-10-09,241.88168334960938,245.2221350767108,239.35509882598436,244.72781094114117,19375700,GOOGLE
2025-10-10,237.16807556152344,244.5081031151831,236.3641588566611,241.83174330747613,22449100,GOOGLE
2025-10-13,244.30836486816406,244.6578965026356,240.4236387702479,240.7032579825834,12465000,GOOGLE
2025-10-14,245.8562774658203,247.68878148244653,240.85106287029097,241.42729180631787,17705400,GOOGLE
2025-10-15,251.36878967285156,252.41735410672348,246.45544579491175,247.74870370781517,16048100,GOOGLE
2025-10-16,251.53857421875,257.23082941743115,250.33020770413574,252.122772700916,18946000,GOOGLE
2025-10-17,253.4459686279297,254.53450266096655,248.25302052802706,251.00928896640758,17653800,GOOGLE
2025-10-20,256.6716003417969,257.5304504658622,254.25489770036705,254.88403337816922,13726800,GOOGLE
2025-10-21,250.99929809570312,255.03383029849985,244.33834129177995,254.90400164086319,27836400,GOOGLE
2025-10-22,252.18768310546875,256.8313737278801,250.1115065245809,254.66431708821446,19650200,GOOGLE
2025-10-23,253.38604736328125,255.51316487878347,252.42536105056394,253.35608924938163,13241300,GOOGLE
2025-10-24,260.1568603515625,262.15414913586386,255.75283492503297,256.95118990988885,18406000,GOOGLE
2025-10-27,269.5640869140625,270.43290270240664,264.5808609008827,265.0002744998441,22987700,GOOGLE
2025-10-28,268.0661315917969,271.0121450108063,266.80786026547077,269.83375183368696,20101200,GOOGLE
2025-10-29,274.7969970703125,275.595900411786,268.0661129897522,268.24586167015235,26287900,GOOGLE
2025-10-30,281.5178527832031,291.53425498576104,280.06983667597433,291.3245481932234,48570000,GOOGLE
2025-10-31,281.43798828125,285.8969321261184,277.14681597378535,282.82109013084,29932800,GOOGLE
2025-11-03,283.73486328125,285.552403539531,279.98994650105004,282.03718595995247,19691800,GOOGLE
2025-11-04,277.6830749511719,281.4519764379777,276.4896875121595,276.6894285938104,18123700,GOOGLE
2025-11-05,284.364013671875,286.31138258460743,277.5033310189176,279.00129772833924,20063200,GOOGLE
2025-11-06,284.9532165527344,288.41851416951283,281.2382578122001,285.34767015683235,23103800,GOOGLE
2025-11-07,279.32086181640625,284.114342933768,275.3662078945626,283.8247275130803,21991100,GOOGLE
2025-11-10,290.1960754394531,291.0648911999438,283.1556445395653,284.8783122420256,19508200,GOOGLE
2025-11-11,291.3445129394531,291.9437056858744,287.4897601121121,287.8093336403647,14156700,GOOGLE
2025-11-12,287.0403747558594,291.96368471396846,283.9945212910052,291.68906357799153,16998800,GOOGLE
2025-11-13,278.74163818359375,283.1257020133516,277.62316125903163,282.6013892882789,18060200,GOOGLE
2025-11-14,276.60455322265625,278.77159463198814,271.04209627178807,271.5264242058176,18330500,GOOGLE
2025-11-17,285.2128601074219,294.12075150639083,283.8447220914702,286.01176347439497,34286100,GOOGLE
2025-11-18,284.57373046875,289.0426707373302,278.63181393182674,288.09394626423745,29702200,GOOGLE
2025-11-19,292.59283447265625,303.8375809941279,287.28006903674975,287.2950328562193,43123600,GOOGLE
2025-11-20,289.5869445800781,306.47402681961586,288.7780449689889,304.3269167525351,34801400,GOOGLE
2025-11-21,299.2438049316406,303.5479600958327,293.9609672298312,296.46757456498995,43670600,GOOGLE
2025-11-24,318.0382995605469,319.3664832709761,308.9805870747885,310.5884204886871,55311800,GOOGLE
2025-11-25,323.2012939453125,328.2244741468647,317.385183737123,326.3569834859101,50899300,GOOGLE
2025-11-26,319.8458251953125,324.549431756303,316.7700138722469,320.3451473921627,29839600,GOOGLE
2025-11-28,319.6860656738281,326.43691210283106,316.51038354556886,322.99157646052373,19695800,GOOGLE
2025-12-01,314.69281005859375,319.1967059348565,313.55437132058563,317.04462852930317,28520600,GOOGLE
2025-12-02,315.59161376953125,318.16813356335206,313.79406591782276,316.4704257774636,24668200,GOOGLE
2025-12-03,320.1853942871094,321.6034828847526,313.8539918226923,315.60161969536335,32285100,GOOGLE
2025-12-04,317.95843505859375,322.6610363768029,315.16221218979575,322.6071239589011,20831600,GOOGLE
2025-12-05,321.65338134765625,323.39101290641935,319.5462562253593,319.5662181425578,15719900,GOOGLE
2025-12-08,314.2286376953125,321.00386331874694,311.6904173301635,320.8039919213927,22006900,GOOGLE
2025-12-09,317.52630615234375,318.4846459049336,312.3999127582196,312.87958582006485,14151300,GOOGLE
2025-12-10,320.7740173339844,321.6433999782248,315.1779536114936,316.3970959564073,22764500,GOOGLE
2025-12-11,313.4791564941406,321.76329808879126,309.6618385878626,320.87394053769606,25912100,GOOGLE
2025-12-12,310.3013916015625,315.9174608950193,306.7439001819645,314.5734065176645,21264800,GOOGLE
2025-12-15,309.10223388671875,312.47985911330255,305.52473726955543,312.40489971781204,22028900,GOOGLE
2025-12-16,307.51336669921875,311.625459948919,303.61608793224536,305.784573653889,21285200,GOOGLE
2025-12-17,297.85015869140625,308.9773292372283,297.2406027790044,308.7924619197888,29120400,GOOGLE
2025-12-18,303.5361633300781,305.0451100653827,300.41836465524796,302.846646642826,21040500,GOOGLE
2025-12-19,308.3927307128906,308.77246808062773,302.1271556335122,303.05649361491436,45234400,GOOGLE
2025-12-22,311.1108093261719,311.4805744617787,306.37415605916556,311.00590276398736,14091400,GOOGLE
2025-12-23,315.457763671875,316.07732233157225,310.5312415592812,310.9159802898749,13961400,GOOGLE
2025-12-24,315.4477844238281,316.0673430697277,313.0994327046168,315.9274269904115,6138200,GOOGLE
2025-12-26,314.7382507324219,316.3371303864859,313.4991334861664,315.697596822516,6730900,GOOGLE
2025-12-29,314.168701171875,314.7482794651283,311.6804332591459,312.5997990474494,12317700,GOOGLE
2025-12-30,314.32855224609375,317.47635911952403,313.0294796129375,313.18937063635735,11052500,GOOGLE
2025-12-31,313.5790710449219,315.16797851359684,311.9802218497337,313.1493810861174,10821500,GOOGLE
2026-01-02,315.0980224609375,322.6866704398477,310.4312967164081,317.3664134053808,22043700,GOOGLE
2026-01-05,317.09661865234375,319.02525264134,315.0270622120786,317.4713546577956,19934000,GOOGLE
2026-01-06,314.32855224609375,321.33362713520853,312.1201165712904,317.08661903192046,18989900,GOOGLE
2026-01-07,322.2030029296875,326.23516596134203,314.2785929449241,314.34855098419695,24681800,GOOGLE
2026-01-08,325.7804870605469,330.3072965587092,321.7632977668038,329.03320030352205,21789600,GOOGLE
2026-01-09,328.9082946777344,331.24664361980945,326.02031464702753,327.2594319079323,17917700,GOOGLE
2026-01-12,332.4957580566406,334.2045456211923,325.28083995553135,326.2701332040466,23893800,GOOGLE
2026-01-13,336.1931457519531,340.9598071864901,334.1146234915264,335.0439614518862,24616700,GOOGLE
2026-01-14,336.0732421875,336.79273654204565,330.9068988397455,334.7491627620068,17839300,GOOGLE
2026-01-15,332.92547607421875,337.89197866848025,331.0567973378674,337.8170192662028,16424900,GOOGLE
2026-01-16,330.1074523925781,335.00399692197004,327.9389970491494,334.699218946803,21868600,GOOGLE
2026-01-20,321.9331970214844,327.85901487201596,320.66410210372305,321.01383130033213,27169900,GOOGLE
2026-01-21,328.1488342285156,332.49077668571255,319.3150610092894,320.8689590122254,22791700,GOOGLE
2026-01-22,330.6070861816406,334.97400483813163,328.6484745534308,334.029693291732,19902100,GOOGLE
2026-01-23,328.19879150390625,333.79485543404394,327.73912386384455,332.4208233773452,19110600,GOOGLE
2026-01-26,333.35516357421875,336.1132304137125,327.2594516081396,327.96897375638883,18502500,GOOGLE
2026-01-27,334.76416015625,337.97689313821826,333.51504015566695,335.39372151591886,16080900,GOOGLE
2026-01-28,336.04327392578125,337.3923296902988,331.89620142426776,336.3730282034612,17538500,GOOGLE
2026-01-29,338.4216003417969,342.0490498439696,326.4900031924115,340.110413087966,24548300,GOOGLE
2026-01-30,338.29168701171875,340.0504577998832,332.40584919738757,334.2245448121359,21740200,GOOGLE
2026-02-02,344.6571960449219,344.9220241320709,335.77347016017904,336.31306806137826,22775200,GOOGLE
2026-02-03,340.4601745605469,349.9035038834414,338.35164404867646,348.269675588024,25786500,GOOGLE
2026-02-04,333.1053161621094,344.0076388930214,329.1381099272902,343.5129922654913,36991100,GOOGLE
2026-02-05,331.09674072265625,332.4098415688309,306.7039514285333,312.9795292869652,51842000,GOOGLE
2026-02-06,322.87255859375,330.4072593202418,319.9246230593204,327.11956678967005,33877000,GOOGLE
2026-02-09,324.171630859375,327.5092759897379,317.47636565634593,321.01385169802745,26103300,GOOGLE
2026-02-10,318.40570068359375,321.40358879021477,314.4384942026548,320.6840944247819,25281900,GOOGLE
2026-02-11,311.1108093261719,320.81899677354073,309.9116724274341,318.7354426626187,24008100,GOOGLE
2026-02-12,309.1521911621094,316.25720140820505,307.9330488517572,312.1301041486662,28194000,GOOGLE
2026-02-13,305.8045654296875,308.6725707022854,303.68606268869297,307.76817850318747,20236000,GOOGLE
2026-02-17,302.6068115234375,304.6753614906176,296.69096599073265,300.4283536382017,23750800,GOOGLE
2026-02-18,303.7260437011719,305.6946581383781,301.7674319832104,302.2191096500804,15847700,GOOGLE
2026-02-19,303.3462829589844,305.81454523079384,300.4583334565555,302.30700660872435,13448600,GOOGLE
2026-02-20,314.6783142089844,316.5370206854778,304.205711316736,304.58541819197296,33663100,GOOGLE
2026-02-23,311.4705810546875,319.2300988453611,309.77176561057126,318.9153486533042,17641200,GOOGLE
2026-02-24,310.7011413574219,312.1501023326058,305.8745243569723,310.4213396831998,15040700,GOOGLE
2026-02-25,312.80963134765625,313.4391927184779,309.14220154269384,311.900268311591,20209100,GOOGLE
2026-02-26,306.93377685546875,312.7796648699896,302.19712331874405,312.5847948204166,22380000,GOOGLE
2026-02-27,311.21075439453125,311.8602907129145,303.37728357287466,303.72603691045066,33389200,GOOGLE
2026-03-02,306.1443176269531,307.92309383959207,300.84806085749403,302.75171857799813,21854400,GOOGLE
2026-03-03,303.3462829589844,303.72602030789244,296.4901208549964,298.20991751853006,20361100,GOOGLE
2026-03-04,303.23638916015625,305.24495342097674,300.58823031296424,302.4719130675056,20015600,GOOGLE
2026-03-05,300.6981506347656,303.15641015461176,297.8601537711846,302.9865469194204,22643900,GOOGLE
2026-03-06,298.0899963378906,300.11856607791526,295.0421556163293,295.863567933826,17598000,GOOGLE
2026-03-09,306.010009765625,306.5,293.92999267578125,294.135009765625,19632700,GOOGLE
2026-03-10,306.92999267578125,309.1499938964844,305.30999755859375,305.875,14386400,GOOGLE
2026-03-11,308.4200134277344,311.0690002441406,305.8399963378906,306.29998779296875,13376700,GOOGLE
2026-03-12,303.2099914550781,308.6400146484375,300.8399963378906,306.2099914550781,15610200,GOOGLE
2026-03-13,301.4599914550781,307.260009765625,299.7799987792969,306.6549987792969,16857500,GOOGLE
2026-03-16,304.4200134277344,305.57000732421875,301.80999755859375,303.6000061035156,14822000,GOOGLE
2026-03-17,309.4100036621094,310.04998779296875,304.3500061035156,304.6700134277344,14423600,GOOGLE
2026-03-18,306.29998779296875,310.75,305.5450134277344,307.9049987792969,13848400,GOOGLE
2026-03-19,305.7300109863281,306.67999267578125,301.0,303.2099914550781,15399700,GOOGLE
2026-03-20,298.7900085449219,304.3699951171875,296.75,304.07000732421875,34763500,GOOGLE
2026-03-23,299.0199890136719,303.3699951171875,298.0299987792969,300.5299987792969,22204100,GOOGLE
2026-03-24,289.20001220703125,297.1000061035156,288.8550109863281,296.2099914550781,27411200,GOOGLE
2026-03-25,289.5899963378906,294.6600036621094,287.3699951171875,292.1499938964844,22343000,GOOGLE
2026-03-26,280.739990234375,286.5150146484375,279.04998779296875,286.19000244140625,29281200,GOOGLE
2026-03-27,273.760009765625,279.0899963378906,273.4800109863281,277.3999938964844,25703300,GOOGLE
2026-03-30,273.1400146484375,276.260009765625,271.5350036621094,275.44000244140625,22752300,GOOGLE
2026-03-31,286.8599853515625,287.04998779296875,276.760009765625,277.5400085449219,31625100,GOOGLE
2026-04-01,294.8999938964844,297.9849853515625,289.4700012207031,289.9800109863281,24403600,GOOGLE
2026-04-02,294.4599914550781,295.8999938964844,287.57000732421875,288.989990234375,13433400,GOOGLE
2026-04-06,297.6600036621094,298.42498779296875,293.7900085449219,294.70001220703125,10121700,GOOGLE
2026-04-07,303.92999267578125,304.1000061035156,295.42498779296875,300.1400146484375,17317700,GOOGLE
2026-04-08,314.739990234375,319.3900146484375,312.7049865722656,317.8299865722656,20887500,GOOGLE
2026-04-09,316.3699951171875,317.42999267578125,309.4700012207031,313.19000244140625,14606800,GOOGLE
2026-04-10,315.7200012207031,319.5,314.5400085449219,318.2250061035156,11997600,GOOGLE
2026-04-13,319.2099914550781,319.42999267578125,313.69000244140625,315.4200134277344,12212800,GOOGLE
2026-04-14,330.5799865722656,330.6400146484375,321.1499938964844,322.06500244140625,18557500,GOOGLE
2026-04-15,334.4700012207031,335.0,328.6600036621094,330.55999755859375,15104100,GOOGLE
2026-04-16,332.7699890136719,337.3800048828125,331.6499938964844,335.8500061035156,13949600,GOOGLE
2026-04-17,339.3999938964844,339.9849853515625,333.2900085449219,334.42999267578125,19683800,GOOGLE
2026-04-20,335.3999938964844,339.1600036621094,334.6300048828125,338.55999755859375,12897300,GOOGLE
2026-04-21,330.4700012207031,337.1700134277344,329.6300048828125,335.5849914550781,14623800,GOOGLE
2026-04-22,337.7300109863281,338.0299987792969,332.9599914550781,334.885009765625,12954200,GOOGLE
2026-04-23,337.75,340.1600036621094,335.05999755859375,339.57501220703125,13442100,GOOGLE
2026-04-24,342.32000732421875,343.69000244140625,334.04998779296875,337.7200012207031,18260900,GOOGLE
2026-04-27,348.5199890136719,350.8999938964844,340.80999755859375,343.8800048828125,17443000,GOOGLE
2026-04-28,347.5,349.8999938964844,344.2799987792969,346.9200134277344,18502300,GOOGLE
2026-04-29,347.30999755859375,353.3999938964844,342.42999267578125,345.4800109863281,22232200,GOOGLE
2026-04-30,381.94000244140625,382.6300048828125,363.0899963378906,371.2550048828125,44570500,GOOGLE
2026-05-01,383.2200012207031,383.3900146484375,375.260009765625,377.9800109863281,28047900,GOOGLE
2026-05-04,379.6400146484375,384.17999267578125,376.7699890136719,382.32000732421875,18275000,GOOGLE
2026-05-05,384.2699890136719,388.9599914550781,380.3500061035156,381.8699951171875,15432500,GOOGLE
2026-05-06,395.1400146484375,396.3800048828125,387.1000061035156,389.5899963378906,23097300,GOOGLE
2026-05-07,395.29998779296875,397.3550109863281,390.30999755859375,397.05999755859375,15153600,GOOGLE
2026-05-08,397.04998779296875,398.3699951171875,393.6700134277344,394.2699890136719,13762500,GOOGLE
2026-05-11,386.7699890136719,394.3299865722656,386.2300109863281,390.69000244140625,16314900,GOOGLE
2026-05-12,383.82000732421875,386.44000244140625,379.7200012207031,385.0,17103900,GOOGLE
2026-05-13,399.0400085449219,399.92999267578125,381.5799865722656,381.9049987792969,18160100,GOOGLE
2026-05-14,397.1700134277344,399.10400390625,392.7279968261719,393.7900085449219,13805400,GOOGLE
2026-05-15,393.32000732421875,395.8800048828125,389.760009765625,393.2149963378906,15801900,GOOGLE
2026-05-18,393.1099853515625,404.4700012207031,390.8999938964844,392.125,18592800,GOOGLE
2026-05-19,384.8999938964844,393.3630065917969,383.0,393.29998779296875,25559400,GOOGLE
2026-05-20,384.8999938964844,390.70001220703125,380.0,385.0400085449219,16488100,GOOGLE
2026-05-21,383.4700012207031,388.67999267578125,379.4800109863281,382.010009765625,16837600,GOOGLE
2026-05-22,379.3800048828125,384.8699951171875,378.260009765625,383.260009765625,13382800,GOOGLE
2026-05-26,384.8399963378906,385.3900146484375,379.1400146484375,380.9949951171875,16150900,GOOGLE
2026-05-27,384.8299865722656,389.7250061035156,382.0,382.7650146484375,16893100,GOOGLE
2026-05-28,386.1199951171875,390.0,381.25,383.8599853515625,20795400,GOOGLE
2026-05-29,376.42999267578125,381.6499938964844,374.29998779296875,381.2250061035156,47958700,GOOGLE
2025-06-02,458.3092041015625,458.44807895367734,453.2694729574846,453.5174918780263,16626500,MICROSOFT
2025-06-03,459.3013000488281,460.4620419695056,457.20800452370844,457.8131864599202,15743800,MICROSOFT
2025-06-04,460.1941223144531,461.9997072455568,459.35085196524574,460.32309699178137,14162700,MICROSOFT
2025-06-05,463.9739990234375,465.9283895442318,460.35292843866904,461.2755516588244,20131700,MICROSOFT
2025-06-06,466.6525573730469,469.5890928719542,465.06523024972654,466.3648469522318,15285600,MICROSOFT
2025-06-09,469.00384521484375,469.6784495081475,464.90656722268056,465.9780260656937,16469900,MICROSOFT
2025-06-10,467.18829345703125,469.0533703074369,463.2596519580402,467.45614299188406,15375900,MICROSOFT
2025-06-11,468.8748474121094,471.7022694228479,465.9383115986028,466.29544434484353,16399200,MICROSOFT
2025-06-12,475.07525634765625,476.61299175337194,469.76764562448443,471.25575908280854,18950600,MICROSOFT
2025-06-13,471.1962890625,475.3828499324856,469.0137405811006,472.6348110082228,16814500,MICROSOFT
2025-06-16,475.3431701660156,476.8808754060361,471.23596219473825,471.44428961660435,15626100,MICROSOFT
2025-06-17,474.25189208984375,474.9463269378011,470.3232503868908,471.63279762120845,15414100,MICROSOFT
2025-06-18,476.4344482421875,477.1884355000323,470.70025162122124,474.21220825159133,17526500,MICROSOFT
2025-06-20,473.616943359375,479.62891980922967,473.09114443804276,478.4086860483398,37576200,MICROSOFT
2025-06-23,482.1488037109375,483.884936234588,468.76571183115124,474.42052531416374,24864000,MICROSOFT
2025-06-24,486.2261962890625,487.9524285572733,482.9424282150726,485.07541514458467,22305600,MICROSOFT
2025-06-25,488.36907958984375,490.64094135329833,485.5119270894243,488.1409215620263,17495100,MICROSOFT
2025-06-26,493.508056640625,494.09337765578726,488.9048109762518,489.07347716233096,21578900,MICROSOFT
2025-06-27,492.010009765625,495.34336948151105,489.12306593539506,493.60723706055035,34539200,MICROSOFT
2025-06-30,493.4683837890625,496.79184348109624,491.404849352638,493.1013206195562,28369000,MICROSOFT
2025-07-01,488.15087890625,494.1033336285329,487.0893808236798,492.53586720632853,19945400,MICROSOFT
2025-07-02,487.198486328125,489.5893925672679,484.82744098086494,486.107196925814,16319600,MICROSOFT
2025-07-03,494.8870849609375,496.16687121115365,489.52988173373706,489.89694493303733,13984800,MICROSOFT
2025-07-07,493.77593994140625,494.7977767455099,491.3056810299541,493.4386378219278,13981600,MICROSOFT
2025-07-08,492.68463134765625,494.25212791462184,490.1945116420166,493.2997134401056,11846600,MICROSOFT
2025-07-09,499.5200500488281,502.76412671878114,495.77990524850594,496.3354652236218,18659500,MICROSOFT
2025-07-10,497.50616455078125,500.4427003321828,493.80571105535574,499.0637004891913,16492100,MICROSOFT
2025-07-11,499.33154296875,501.0279839194423,493.85526578992295,494.51996982276876,16459500,MICROSOFT
2025-07-14,499.033935546875,499.9764196247383,497.0597144820079,497.5458219138798,12058800,MICROSOFT
2025-07-15,501.811767578125,504.2720960834484,498.80577924001653,499.03393728805895,14927200,MICROSOFT
2025-07-16,501.61334228515625,502.70463167926073,497.9129190668174,501.1768265275145,15154400,MICROSOFT
2025-07-17,507.6451721191406,509.3019216630888,501.61333461976557,501.67285674255714,17503100,MICROSOFT
2025-07-18,506.0082092285156,510.5618634291492,503.40897568442307,510.4030974050004,21209700,MICROSOFT
2025-07-21,506.01812744140625,508.0320701704435,501.54385636100875,502.69466780228106,14066800,MICROSOFT
2025-07-22,501.26611328125,507.1491456054249,501.26611328125,506.92095727911294,13868600,MICROSOFT
2025-07-23,501.861328125,502.77405108780124,496.7323137246232,502.7343595827018,16396600,MICROSOFT
2025-07-24,506.8316345214844,509.5995039044367,503.27998658866585,504.73833906736274,16107000,MICROSOFT
2025-07-25,509.6392517089844,514.1829150146133,506.3157616392057,508.409026924469,19125700,MICROSOFT
2025-07-28,508.4388427734375,510.91903225038106,506.0776975472671,510.0063394772861,14308000,MICROSOFT
2025-07-29,508.5082702636719,513.5182406496896,507.50626407616875,511.4448362580723,16469200,MICROSOFT
2025-07-30,509.1729431152344,511.86149016920456,505.4030674134904,511.08764202727673,26380400,MICROSOFT
2025-07-31,529.2723388671875,551.0484106553389,527.6850421089878,550.8301225339796,51617300,MICROSOFT
2025-08-01,519.956787109375,531.5541546097426,516.7325410439772,530.7605061500977,28977600,MICROSOFT
2025-08-04,531.3954467773438,533.9847498429226,523.9449485218581,524.0838536533402,25349000,MICROSOFT
2025-08-05,523.5679931640625,533.0423047576313,523.0620248277625,532.9232605080902,19171600,MICROSOFT
2025-08-06,520.7802124023438,527.4866537198485,519.8774501718309,526.6930052823053,21355700,MICROSOFT
2025-08-07,516.7127075195312,523.9052559727172,513.4487398823029,522.6254396329194,16079100,MICROSOFT
2025-08-08,517.9031982421875,520.502431840537,515.2940341981842,518.4587582353118,15531000,MICROSOFT
2025-08-11,517.6354370117188,523.4093257403006,515.6016330725902,518.1612057268388,20194400,MICROSOFT
2025-08-12,525.0462036132812,526.7724058726347,518.5580494708657,519.5997169841131,18667000,MICROSOFT
2025-08-13,516.454833984375,528.4787877679453,515.2544004746543,527.8934364066101,19619200,MICROSOFT
2025-08-14,518.3396606445312,521.7821945996749,516.0182375574066,518.4190436500928,20269100,MICROSOFT
2025-08-15,516.0479736328125,521.9309749680182,514.9666450837208,518.627406652342,25213300,MICROSOFT
2025-08-18,513.0023193359375,518.6770238166106,509.9467697824549,517.4567900842618,23760600,MICROSOFT
2025-08-19,505.7304382324219,511.0777107186651,504.5201046206217,510.91900524319027,21481000,MICROSOFT
2025-08-20,501.7125549316406,506.9507137373093,500.4426991689255,505.829663283555,27723000,MICROSOFT
2025-08-21,501.066650390625,504.4353306174317,499.5562271428435,500.5201238427197,18443300,MICROSOFT
2025-08-22,504.0378112792969,507.51578439064156,499.248138173549,501.07655468445085,24324200,MICROSOFT
2025-08-25,501.0865173339844,504.9917771303553,500.9473838488724,503.44159720621536,21638600,MICROSOFT
2025-08-26,498.8804626464844,501.8019624337255,495.37267961289456,501.18583887731603,30835700,MICROSOFT
2025-08-27,503.5509033203125,504.09746017877256,496.75395340313815,498.8407434548062,17277900,MICROSOFT
2025-08-28,506.4326477050781,507.87350408410515,502.3186878124423,503.89867767213724,18015600,MICROSOFT
2025-08-29,503.5011901855469,506.39287997665497,501.3150235761296,505.458793364042,20961600,MICROSOFT
2025-09-02,501.9410705566406,502.81553721257154,493.68337117589067,497.32034095368414,18128000,MICROSOFT
2025-09-03,502.1696472167969,504.5942937991858,499.1587173668126,500.6194673133705,16345100,MICROSOFT
2025-09-04,504.77313232421875,504.95199223037696,499.983459333639,501.1262158347851,15509500,MICROSOFT
2025-09-05,491.884765625,508.74796779288187,489.27131242222254,505.86622472604114,31994800,MICROSOFT
2025-09-08,495.06463623046875,498.04575600626316,491.91457299081776,494.97517595073856,16771000,MICROSOFT
2025-09-09,495.2733154296875,499.0891451753406,494.5677922273047,498.27429847652155,14410500,MICROSOFT
2025-09-10,497.2209777832031,500.06299449245154,493.5939546766565,499.81456783685906,21611800,MICROSOFT
2025-09-11,497.8569641113281,500.00337405269875,494.7466575341409,499.08915061774627,18881600,MICROSOFT
